page,id,linh_vuc,ten_van_ban,so_hieu,ngay_ban_hanh,ngay_hieu_luc,co_quan_ban_hanh,loai,tinh_trang,pdf_url,download_status
12,"ID LĨNH VỰC TÊN VĂN BẢN SỐ HIỆU NGÀY BAN HÀNH NGÀY HIỆU LỰC CƠ QUAN BAN HÀNH LOẠI TÌNH TRẠNG TẢI VỀ 0370 Khoa học Công nghệ Ban hành định hướng hoạt động khoa học, công nghệ và đổi mới sáng tạo giai đoạn 2025-2030 của Bộ Giáo dục và Đào tạo 2717/QĐ-BGDĐT 02/10/2024 02/10/2024 Bộ Giáo dục và Đào tạo Quyết định, Quy định Còn hiệu lực 0369 Thi đua, khen thưởng Quy định về công tác thi đua, khen thưởng của Đại học Đà Nẵng 3828/QĐ-ĐHĐN 12/09/2024 12/09/2024 Đại học Đà Nẵng Quyết định, Quy định Còn hiệu lực 0367 Tổ chức, hành chính Sửa đổi Điều 3 của Quy chế nâng bậc lương trước thời hạn do lập thành tích xuất sắc trong thực hiện nhiệm vụ đối với viên chức, người lao động của Đại học Đà Nẵng 3686/QĐ-ĐHĐN 04/09/2024 04/09/2024 Đại học Đà Nẵng Quyết định, Quy định Còn hiệu lực 0398 Khác Luật sửa đổi, bổ sung một số điều của Luật Đất đai số 31/2024/QH15, Luật Nhà ở số 27/2023/QH15, Luật Kinh doanh bất động sản số 29/2023/QH15 và Luật các tổ chức tín dụng số 32/2024/QH15 43/2024/QH15 25/08/2024 25/08/2024 Quốc hội Luật, Pháp lệnh Còn hiệu lực 0394 Tổ chức, hành chính Luật Bảo hiểm xã hội năm 2024 41/2024/QH15 25/08/2024 25/08/2024 Quốc hội Luật, Pháp lệnh Còn hiệu lực 0395 Khác Luật trật tự, an toàn giao thông đường bộ năm 2024 36/2024/QH15 24/08/2024 24/08/2024 Quốc hội Luật, Pháp lệnh Còn hiệu lực 0397 Cơ sở vật chất, xây dựng Luật sửa đổi, bổ sung một số điều của Luật đấu giá tài sản 37/2024/QH15 24/08/2024 24/08/2024 Quốc hội Luật, Pháp lệnh Còn hiệu lực 0393 Văn thư, lưu trữ Luật Lưu trữ năm 2024 33/2024/QH15 23/08/2024 23/08/2024 Quốc hội Luật, Pháp lệnh Còn hiệu lực 0408 Tài chính, kế toán Quyết định về việc ban hành đơn giá giờ giảng chuẩn năm học 2023-2024 3492/QĐ-ĐHBK 22/08/2024 22/08/2024 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0366 Tài chính, kế toán Mức thu học phí năm học 2024-2025 3443/ĐHĐN-KHTC 20/08/2024 20/08/2024 Đại học Đà Nẵng Công văn Còn hiệu lực",ID,LĨNH VỰC,TÊN VĂN BẢN,SỐ HIỆU,NGÀY BAN HÀNH,NGÀY HIỆU LỰC,CƠ QUAN BAN HÀNH,LOẠI,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/1232-3443 Muc thu hoc phi nam hoc 2024-2025.PDF,DOWNLOADED
12,ID,LĨNH VỰC,TÊN VĂN BẢN,SỐ HIỆU,NGÀY BAN HÀNH,NGÀY HIỆU LỰC,CƠ QUAN BAN HÀNH,LOẠI,TÌNH TRẠNG,,NO_PDF
12,0370,Khoa học Công nghệ,"Ban hành định hướng hoạt động khoa học, công nghệ và đổi mới sáng tạo giai đoạn 2025-2030 của Bộ Giáo dục và Đào tạo",2717/QĐ-BGDĐT,02/10/2024,02/10/2024,Bộ Giáo dục và Đào tạo,"Quyết định, Quy định",Còn hiệu lực,"http://dut.udn.vn/Files/admin/files/VanbanPhapquy/1463-2717 QD ban hanh Dinh huong hoat dong KHCN, DMST GD 25-30 cua BGDDT.PDF",DOWNLOADED
12,0369,"Thi đua, khen thưởng","Quy định về công tác thi đua, khen thưởng của Đại học Đà Nẵng",3828/QĐ-ĐHĐN,12/09/2024,12/09/2024,Đại học Đà Nẵng,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/1460-3828 QD ban hanh Quy dinh ve cong tac thi dua khen thuong cua DHDN.PDF,DOWNLOADED
12,0367,"Tổ chức, hành chính","Sửa đổi Điều 3 của Quy chế nâng bậc lương trước thời hạn do lập thành tích xuất sắc trong thực hiện nhiệm vụ đối với viên chức, người lao động của Đại học Đà Nẵng",3686/QĐ-ĐHĐN,04/09/2024,04/09/2024,Đại học Đà Nẵng,"Quyết định, Quy định",Còn hiệu lực,"http://dut.udn.vn/Files/admin/files/VanbanPhapquy/1319-3686 QD sua doi D3 Quy che nang bac luong truoc thoi han do lap thanh tich xuat sac trong thuc hien nhiem vu voi VC, NLD.PDF",DOWNLOADED
12,0398,Khác,"Luật sửa đổi, bổ sung một số điều của Luật Đất đai số 31/2024/QH15, Luật Nhà ở số 27/2023/QH15, Luật Kinh doanh bất động sản số 29/2023/QH15 và Luật các tổ chức tín dụng số 32/2024/QH15",43/2024/QH15,25/08/2024,25/08/2024,Quốc hội,"Luật, Pháp lệnh",Còn hiệu lực,"http://dut.udn.vn/Files/admin/files/VanbanPhapquy/5. Luat sua doi bo sung mot so dieu cua Luat dat dai, Luat Nha o.pdf",DOWNLOADED
12,0394,"Tổ chức, hành chính",Luật Bảo hiểm xã hội năm 2024,41/2024/QH15,25/08/2024,25/08/2024,Quốc hội,"Luật, Pháp lệnh",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2. Luat Bao hiem xa hoi nam.pdf,FAILED
12,0395,Khác,"Luật trật tự, an toàn giao thông đường bộ năm 2024",36/2024/QH15,24/08/2024,24/08/2024,Quốc hội,"Luật, Pháp lệnh",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/3. Luat Trat tu an toan giao thong duong bo.pdf,FAILED
12,0397,"Cơ sở vật chất, xây dựng","Luật sửa đổi, bổ sung một số điều của Luật đấu giá tài sản",37/2024/QH15,24/08/2024,24/08/2024,Quốc hội,"Luật, Pháp lệnh",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/4. Luat sua doi cua Luat dau gia tai san.pdf,DOWNLOADED
12,0393,"Văn thư, lưu trữ",Luật Lưu trữ năm 2024,33/2024/QH15,23/08/2024,23/08/2024,Quốc hội,"Luật, Pháp lệnh",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/1. Luat luu tru 2024.pdf,DOWNLOADED
12,0408,"Tài chính, kế toán",Quyết định về việc ban hành đơn giá giờ giảng chuẩn năm học 2023-2024,3492/QĐ-ĐHBK,22/08/2024,22/08/2024,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/11. 3492 QD ban hanh don gia gio giang chuan nam hoc 2023-2024.PDF,DOWNLOADED
12,0366,"Tài chính, kế toán",Mức thu học phí năm học 2024-2025,3443/ĐHĐN-KHTC,20/08/2024,20/08/2024,Đại học Đà Nẵng,Công văn,Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/1232-3443 Muc thu hoc phi nam hoc 2024-2025.PDF,DOWNLOADED
13,"ID LĨNH VỰC TÊN VĂN BẢN SỐ HIỆU NGÀY BAN HÀNH NGÀY HIỆU LỰC CƠ QUAN BAN HÀNH LOẠI TÌNH TRẠNG TẢI VỀ 0364 Thanh tra, kiểm tra Công khai đường dây nóng, hộp thư điện tử tiếp nhận thông tin về hành vi nhũng nhiễu, gây phiền hà cho người dân, doanh nghiệp đối với các đơn vị thực hiện chức năng quản lý nhà nước của Bộ Giáo dục và Đào tạo 2140/QĐ-BGDĐT 15/08/2024 15/08/2024 Bộ Giáo dục và Đào tạo Quyết định, Quy định Còn hiệu lực 0362 Khoa học Công nghệ Quy định về liêm chính học thuật trong hạt động khoa học và công nghệ tại Đại học Đà Nẵng 3154/QĐ-ĐHĐN 08/08/2024 08/08/2024 Đại học Đà Nẵng Quyết định, Quy định Còn hiệu lực 0360 Tổ chức, hành chính Công bố danh mục thủ tục hành chính thuộc phạm vi quản lý của Bộ Giáo dục và Đào tạo đủ điều kiện thực hiện dịch vụ công trực tuyến toàn trình ở địa phương 2060/QĐ-BGDĐT 05/08/2024 05/08/2024 Bộ Giáo dục và Đào tạo Quyết định, Quy định Còn hiệu lực 0361 Thi đua, khen thưởng Quy chế xét chọn ""Nhà giáo tiêu biểu"" 2040/QĐ-BGDĐT 31/07/2024 31/07/2024 Bộ Giáo dục và Đào tạo Quyết định, Quy định Còn hiệu lực 0359 Tổ chức, hành chính Quy định quản lý và sử dụng hệ thống văn bản điện tử tại Trường Đại học Bách khoa, Đại học Đà Nẵng 2888/QĐ-ĐHBK 17/07/2024 17/07/2024 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0363 Đào tạo Ban hành Quy định xây dựng, thẩm định, ban hành chương trình đào tạo và đánh giá, cải tiến chất lượng chương trình đào tạo các trình độ của giáo dục đại học tại Trường Đại học Bách khoa, Đại học Đà Nẵng 2674/QĐ-ĐHBK 02/07/2024 02/07/2024 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0365 Cơ sở vật chất, xây dựng Quy định hồ sơ, thủ tục thực hiện và hồ sơ thanh toán mua sắm, sửa chữa thường xuyên dưới 100 triệu đồng tại Trường Đại học Bách khoa, Đại học Đà Nẵng 2652/QĐ-ĐHBK 01/07/2024 01/07/2024 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0358 Khoa học Công nghệ Quy định xét, công nhận hiệu quả áp dụng, khả năng nhân rộng cấp Bộ, trong toàn quốc của sáng kiến; xét, công nhận hiệu quả áp dụng, phạm vi ảnh hưởng cấp Bộ, trong toàn quốc của đề tài khoa học, đề án khoa học, công trình khoa học và công nghệ của Bộ Giáo dục và Đào tạo 1749/QĐ-BGDĐT 28/06/2024 28/06/2024 Bộ Giáo dục và Đào tạo Quyết định, Quy định Còn hiệu lực 0407 Tài chính, kế toán Quyết định về việc thanh toán trách nhiệm quản lý theo chức vụ, chức danh năm 2024 2569/QĐ-ĐHBK 26/06/2024 26/06/2024 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0357 Đào tạo Danh mục ngành đào tạo thí điểm các trình độ của giáo dục đại học 1596/QĐ-BGDĐT 07/06/2024 07/06/2024 Bộ Giáo dục và Đào tạo Quyết định, Quy định Còn hiệu lực",ID,LĨNH VỰC,TÊN VĂN BẢN,SỐ HIỆU,NGÀY BAN HÀNH,NGÀY HIỆU LỰC,CƠ QUAN BAN HÀNH,LOẠI,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/854-1596 QD danh muc nganh dao tao thi diem cac trinh do cua giao duc dai hoc.PDF,DOWNLOADED
13,ID,LĨNH VỰC,TÊN VĂN BẢN,SỐ HIỆU,NGÀY BAN HÀNH,NGÀY HIỆU LỰC,CƠ QUAN BAN HÀNH,LOẠI,TÌNH TRẠNG,,NO_PDF
13,0364,"Thanh tra, kiểm tra","Công khai đường dây nóng, hộp thư điện tử tiếp nhận thông tin về hành vi nhũng nhiễu, gây phiền hà cho người dân, doanh nghiệp đối với các đơn vị thực hiện chức năng quản lý nhà nước của Bộ Giáo dục và Đào tạo",2140/QĐ-BGDĐT,15/08/2024,15/08/2024,Bộ Giáo dục và Đào tạo,"Quyết định, Quy định",Còn hiệu lực,"http://dut.udn.vn/Files/admin/files/VanbanPhapquy/1189-2140 QD cong khai duong day nong, hop thu dien tu tiep nhan thong tin ve hanh vi nhung nhieu, gay phien ha cho dan, DN.PDF",DOWNLOADED
13,0362,Khoa học Công nghệ,Quy định về liêm chính học thuật trong hạt động khoa học và công nghệ tại Đại học Đà Nẵng,3154/QĐ-ĐHĐN,08/08/2024,08/08/2024,Đại học Đà Nẵng,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/1158-3154 QD ban hanh Quy dinh ve liem chinh hoc thuat trong hoat dong KHCN tai DHDN.PDF,DOWNLOADED
13,0360,"Tổ chức, hành chính",Công bố danh mục thủ tục hành chính thuộc phạm vi quản lý của Bộ Giáo dục và Đào tạo đủ điều kiện thực hiện dịch vụ công trực tuyến toàn trình ở địa phương,2060/QĐ-BGDĐT,05/08/2024,05/08/2024,Bộ Giáo dục và Đào tạo,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/1137-2060 QD cong bo danh muc thu tuc hanh chinh thuoc pham vi quan ly cua BGDDT du dkien thuc hien dich vu cong truc tuyen.PDF,DOWNLOADED
13,0361,"Thi đua, khen thưởng","Quy chế xét chọn ""Nhà giáo tiêu biểu""",2040/QĐ-BGDĐT,31/07/2024,31/07/2024,Bộ Giáo dục và Đào tạo,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/1144-2040 QD ban hanh Quy che xet chon Nha giao tieu bieu.PDF,DOWNLOADED
13,0359,"Tổ chức, hành chính","Quy định quản lý và sử dụng hệ thống văn bản điện tử tại Trường Đại học Bách khoa, Đại học Đà Nẵng",2888/QĐ-ĐHBK,17/07/2024,17/07/2024,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2888 QD vv quy dinh quan ly va su dung he thong van ban dien tu tai Truong DHBK.PDF,DOWNLOADED
13,0363,Đào tạo,"Ban hành Quy định xây dựng, thẩm định, ban hành chương trình đào tạo và đánh giá, cải tiến chất lượng chương trình đào tạo các trình độ của giáo dục đại học tại Trường Đại học Bách khoa, Đại học Đà Nẵng",2674/QĐ-ĐHBK,02/07/2024,02/07/2024,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,"http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2674 QD ban hanh Quy dinh xay dung, tham dinh, ban hanh CTDT, danh gia cai tien CL CTDT cac trinh do GDDH tai Truong DHBK.PDF",FAILED
13,0365,"Cơ sở vật chất, xây dựng","Quy định hồ sơ, thủ tục thực hiện và hồ sơ thanh toán mua sắm, sửa chữa thường xuyên dưới 100 triệu đồng tại Trường Đại học Bách khoa, Đại học Đà Nẵng",2652/QĐ-ĐHBK,01/07/2024,01/07/2024,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,"http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2652 QD ban hanh Quy dinh ho so, thu tuc thuc hien, ho so thanh toan mua sam, sua chua thuong xuyen duoi 100tr tai Truong DHBK (1).PDF",DOWNLOADED
13,0358,Khoa học Công nghệ,"Quy định xét, công nhận hiệu quả áp dụng, khả năng nhân rộng cấp Bộ, trong toàn quốc của sáng kiến; xét, công nhận hiệu quả áp dụng, phạm vi ảnh hưởng cấp Bộ, trong toàn quốc của đề tài khoa học, đề án khoa học, công trình khoa học và công nghệ của Bộ Giáo dục và Đào tạo",1749/QĐ-BGDĐT,28/06/2024,28/06/2024,Bộ Giáo dục và Đào tạo,"Quyết định, Quy định",Còn hiệu lực,"http://dut.udn.vn/Files/admin/files/VanbanPhapquy/983-1749 QD quy dinh xet cong nhan hieu qua ap dung, kha nang  nhan rong cap Bo trong toan quoc cua sang kien, de tai KH.PDF",DOWNLOADED
13,0407,"Tài chính, kế toán","Quyết định về việc thanh toán trách nhiệm quản lý theo chức vụ, chức danh năm 2024",2569/QĐ-ĐHBK,26/06/2024,26/06/2024,Trường Đại học Bách khoa,"Quyết định, Quy định",Còn hiệu lực,"http://dut.udn.vn/Files/admin/files/VanbanPhapquy/6. KHTC 2569 QD thanh toan trach nhiem quan ly theo chuc vu, chuc danh nam 2024.PDF",DOWNLOADED
13,0357,Đào tạo,Danh mục ngành đào tạo thí điểm các trình độ của giáo dục đại học,1596/QĐ-BGDĐT,07/06/2024,07/06/2024,Bộ Giáo dục và Đào tạo,"Quyết định, Quy định",Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/854-1596 QD danh muc nganh dao tao thi diem cac trinh do cua giao duc dai hoc.PDF,DOWNLOADED
14,"ID LĨNH VỰC TÊN VĂN BẢN SỐ HIỆU NGÀY BAN HÀNH NGÀY HIỆU LỰC CƠ QUAN BAN HÀNH LOẠI TÌNH TRẠNG TẢI VỀ 0355 Tổ chức, hành chính Xét thăng hạng chức danh nghề nghiệp, bổ nhiệm chức danh nghề nghiệp, xếp lương, nâng bậc lương; nghỉ hưu, kéo dài thời gian công tác đối với viên chức của các đơn vị sự nghiệp công lập trực thuộc Bộ GD&ĐT 1559/QĐ-BGDĐT 04/06/2024 04/06/2024 Bộ Giáo dục và Đào tạo Quyết định, Quy định Còn hiệu lực 0356 Tổ chức, hành chính Quy định về công khai trong hoạt động của các cơ sở giáo dục thuộc hệ thống giáo dục quốc dân 09/2024/TT-BGDĐT 03/06/2024 03/06/2024 Bộ Giáo dục và Đào tạo Thông tư Còn hiệu lực 0435 Pháp chế Nghị định sửa đổi, bổ sung một số điều của Nghị định số 55/2011/NĐ-CP ngày 04 tháng 7 năm 2011 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và tổ chức bộ máy của tổ chức pháp chế 56/2024/NĐ-CP 18/05/2024 02/07/2024 Chính phủ Nghị định Còn hiệu lực 0322 Hợp tác quốc tế Sửa đổi, bổ sung điều khoản về thủ tục tiếp nhận người nước ngoài đến học tập, nghiên cứu và làm việc tại Đại học Đà Nẵng 1787/ĐHĐN-KHHTQT 13/05/2024 13/05/2024 Đại học Đà Nẵng Công văn Còn hiệu lực 0321 Khoa học Công nghệ Quy định về tổ chức và hoạt động các nhóm nghiên cứu của Đại học Đà Nẵng 1773/QĐ-ĐHĐN 10/05/2024 10/05/2024 Đại học Đà Nẵng Quyết định, Quy định Còn hiệu lực 0313 Đào tạo Thông tư sửa đổi, bổ sung Điều 7 và thay thế Phụ lục II, III của Thông tư số 13/2021/TT-BGDĐT ngày 15/4/2021 của Bộ Giáo dục và Đào tạo quy định về điều kiện, trình tự, thủ tục, thẩm quyền công nhận văn bằng do cơ sở nước ngoài cấp để sử dụng tại việt Nam 07/2024/TT-BGDĐT 02/05/2024 02/11/2024 Bộ Giáo dục và Đào tạo Thông tư Còn hiệu lực 0406 Tổ chức, hành chính Bộ tiêu chí đánh giá, xếp loại chất lượng hằng năm đối với viên chức, người lao động của Trường Đại học Bách khoa, Đại học Đà Nẵng 1478/QĐ-ĐHBK 19/04/2024 19/04/2024 Trường Đại học Bách khoa Quyết định, Quy định Còn hiệu lực 0314 Tổ chức, hành chính Quyết định sửa đổi, bổ sung một số điều của Quy định tuyển dụng, sử dụng và quản lý viên chức của ĐHĐN ban hành kèm theo Quyết định số 551/QĐ-ĐHĐN ngày 28/01/2022 của Giám đốc ĐHĐN 1251/QĐ-ĐHĐN 04/04/2024 04/04/2024 Đại học Đà Nẵng Quyết định, Quy định Còn hiệu lực 0315 Tổ chức, hành chính Quyết định sửa đổi, bổ sung một số điều của Quy chế công nhận, bổ nhiệm, bổ nhiệm lại, kéo dài thời gian giữ chức vụ, thôi giữ chức vụ, miễn nhiệm viên chức giữ chức vụ lãnh đạo, quản lý của Đại học Đà Nẵng 1155/QĐ-ĐHĐN 29/03/2024 29/03/2024 Đại học Đà Nẵng Quyết định, Quy định Còn hiệu lực 0316 Tổ chức, hành chính Thông tư hướng dẫn về vị trí việc làm lãnh đạo, quản lý và vị trí việc làm chức danh nghề nghiệp chuyên ngành giáo dục và đào tạo trong các cơ sở giáo dục đại học và các trường cao đẳng sư phạm công lập 04/2024/TT-BGDĐT 29/03/2024 15/05/2024 Bộ Giáo dục và Đào tạo Thông tư Còn hiệu lực",ID,LĨNH VỰC,TÊN VĂN BẢN,SỐ HIỆU,NGÀY BAN HÀNH,NGÀY HIỆU LỰC,CƠ QUAN BAN HÀNH,LOẠI,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2024m4_100000000.003372908PBQPPL_CVD_042024TTBGDDTsigned-3294693.pdf,DOWNLOADED
14,ID,LĨNH VỰC,TÊN VĂN BẢN,SỐ HIỆU,NGÀY BAN HÀNH,NGÀY HIỆU LỰC,CƠ QUAN BAN HÀNH,LOẠI,TÌNH TRẠNG,,NO_PDF
14,0355,"Tổ chức, hành chính","Xét thăng hạng chức danh nghề nghiệp, bổ nhiệm chức danh nghề nghiệp, xếp lương, nâng bậc lương; nghỉ hưu, kéo dài thời gian công tác đối với viên chức của các đơn vị sự nghiệp công lập trực thuộc Bộ GD&ĐT",1559/QĐ-BGDĐT,04/06/2024,04/06/2024,Bộ Giáo dục và Đào tạo,"Quyết định, Quy định",Còn hiệu lực,"http://dut.udn.vn/Files/admin/files/VanbanPhapquy/835-1559 QD xet thang hang CDNN, BN CDNN, xep luong, nang bac luong; nghi huu, keo dai tgian cong tac voi VC cac DVSNCL.PDF",DOWNLOADED
14,0356,"Tổ chức, hành chính",Quy định về công khai trong hoạt động của các cơ sở giáo dục thuộc hệ thống giáo dục quốc dân,09/2024/TT-BGDĐT,03/06/2024,03/06/2024,Bộ Giáo dục và Đào tạo,Thông tư,Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/842-09 TT quy dinh ve cong khai trong he thong cua cac CSGD thuoc he thong giao duc quoc dan.PDF,DOWNLOADED
14,0435,Pháp chế,"Nghị định sửa đổi, bổ sung một số điều của Nghị định số 55/2011/NĐ-CP ngày 04 tháng 7 năm 2011 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và tổ chức bộ máy của tổ chức pháp chế",56/2024/NĐ-CP,18/05/2024,02/07/2024,Chính phủ,Nghị định,Còn hiệu lực,http://dut.udn.vn/Files/admin/files/VanbanPhapquy/2024m12_100000000.8178595PBQPPL_CVD_ND_56.2024.pdf,DOWNLOADED
